;0
carrefour;;90.66;118.25000000000003
carrefour;;45.56;165.75000000000003
carrefour;;301.44;114.24000000000004
carrefour;;274.97;153.90000000000003
carrefour;;264.13;118.34000000000003
carrefour;;62.26;120.42000000000002
carrefour;;43.19;170.98000000000002
carrefour;;306.96;114.06000000000003
carrefour;;255.09;150.54000000000002
carrefour;;274.8;121.32000000000002
carrefour;;133.35;121.32000000000002
carrefour;;62.35;115.90000000000003
carrefour;;46.55;170.91000000000003
carrefour;;255.18;155.96000000000004
carrefour;;274.71;118.34000000000003
carrefour;;133.35;127.83000000000001
carrefour;;69.5;115.99000000000004
carrefour;;247.67;150.54000000000002
carrefour;;290.36;121.23000000000002
carrefour;;133.44;144.11
carrefour;;62.26;101.24000000000004
carrefour;;14.86;156.90000000000003
carrefour;;247.67;159.76000000000002
carrefour;;290.45;118.43000000000004
carrefour;;133.62;150.17000000000002
carrefour;;68.68;101.06000000000003
carrefour;;14.75;154.28000000000003
carrefour;;247.58;144.48000000000002
carrefour;;296.33;121.14000000000001
carrefour;;68.59;103.05000000000001
carrefour;;29.83;157.01000000000002
carrefour;;295.74;150.72000000000003
carrefour;;256.34;144.49000000000004
carrefour;;296.2;100.96000000000004
carrefour;;138.87;156.23000000000002
carrefour;;309.71;120.42000000000002
carrefour;;29.94;170.29000000000002
carrefour;;295.92;171.76000000000002
carrefour;;237.09;144.3
carrefour;;301.07;100.87000000000003
carrefour;;121.65;150.17000000000002
carrefour;;229.66;127.80000000000001
carrefour;;307.89;150.72000000000003
carrefour;;237.18;127.93000000000004
carrefour;;306.3;100.87000000000003
carrefour;;121.65;144.29000000000002
carrefour;;63.1;151.38000000000002
carrefour;;305.23;155.84000000000003
carrefour;;247.76;127.93000000000004
carrefour;;301.07;102.83000000000001
carrefour;;121.5;139.05
carrefour;;91.02;150.99000000000004
carrefour;;306.49;102.83000000000001
carrefour;ascenseur;34.29;159.03
carrefour;;307.36;120.96000000000004
carrefour;;301.53;171.85000000000002
carrefour;;301.53;169.8
carrefour;;63.28;155.55
salle;2A
salle;123C
salle;125C
salle;122C
salle;124C
salle;163E
salle;165E
salle;164E
salle;166E
carrefour;;121.86;159.85000000000002
salle;171E
carrefour;;247.58;136.07000000000002
carrefour;;121.44;127.65000000000003
carrefour;;91.02;154.06000000000003
carrefour;;112.96;128.11
carrefour;;95.09;150.99000000000004
carrefour;;306.21;169.42000000000002
carrefour;;237.09;150.45000000000002
carrefour;;305.23;116.25000000000003
carrefour;;113.13;144.52000000000004
carrefour;;95;153.97000000000003
carrefour;;34.23;156.73000000000002
carrefour;;230.3;156.60000000000002
carrefour;;307.81;123.95000000000002
;2
carrefour;;284.41;149.60000000000002
carrefour;;298.58;97.14000000000001
carrefour;;331.97;147.31000000000003
carrefour;;180.23;118.38000000000002
salle;275F
carrefour;;37.67;152.18
carrefour;;174.46;144.25000000000003
carrefour;;158.03;118.59000000000003
carrefour;;331.89;149.74000000000004
carrefour;;303.99;97.04000000000002
carrefour;;158.1;114.78000000000003
salle;6C
carrefour;;43.59;152.18
carrefour;;80.92;146.96000000000004
carrefour;;186.16;147.31000000000003
carrefour;;288.33;144.46000000000004
carrefour;;332.04;136.41000000000003
carrefour;;304.08;98.91000000000003
carrefour;;138.6;118.47000000000003
carrefour;ascenseur;121.24;135.25000000000003
salle;226C
salle;274F
carrefour;;80.92;144.18000000000004
carrefour;;43.59;154.41000000000003
carrefour;;186.23;149.81000000000003
carrefour;;293.32;147.10000000000002
carrefour;;334.39;136.33
carrefour;;298.68;99.47000000000003
carrefour;;138.46;114.73000000000002
carrefour;;122.44;135.25000000000003
salle;227C
salle;278F
carrefour;;55.91;152.18
carrefour;;84.98;146.89000000000001
carrefour;;189.51;147.39000000000001
carrefour;;293.32;167.06000000000003
carrefour;;331.39;127.78000000000003
carrefour;;287.78;117.64000000000001
carrefour;;135;118.33000000000001
carrefour;;132.86;135.18000000000004
salle;280F
carrefour;;55.91;154.41000000000003
carrefour;;84.91;149.95000000000002
carrefour;;186.9;141.08
carrefour;;298.31;167.06000000000003
carrefour;;334.18;127.71000000000004
carrefour;;287.68;114.75000000000003
carrefour;;135.07;114.51000000000002
carrefour;ascenseur;247.93;132.48000000000002
salle;281F
carrefour;;66.03;153.47000000000003
carrefour;;104.59;146.82000000000002
carrefour;;195.07;147.39000000000001
carrefour;;298.31;165.28000000000003
carrefour;;331.39;117.73000000000002
carrefour;;271.94;118.19000000000003
carrefour;;122.9;118.19000000000003
carrefour;;246.59;132.48000000000002
salle;231C
salle;279F
carrefour;;66.01;146.76000000000002
carrefour;;104.59;149.81000000000003
carrefour;;195;144.11
carrefour;;303.45;167.14000000000004
carrefour;;327.97;117.65000000000003
carrefour;;271.84;114.75000000000003
salle;233C
salle;277F
carrefour;;58.69;146.78000000000003
carrefour;;122.99;147.03000000000003
carrefour;;206.19;147.17000000000002
carrefour;;303.45;165.07000000000002
carrefour;;328.04;114.73000000000002
carrefour;;146.03;118.47000000000003
carrefour;;123.48;110.62000000000003
carrefour;;268.31;150.01000000000002
carrefour;;288.4;147.24000000000004
salle;237C
carrefour;;66.01;161.57000000000002
carrefour;;206.19;149.74000000000004
carrefour;;304.59;147.39000000000001
carrefour;;331.97;114.87000000000003
carrefour;;123.48;106.73000000000002
carrefour;;181.68;138.40000000000003
salle;234C
carrefour;;61.12;161.68
carrefour;;123.27;154.02000000000004
carrefour;;227.65;146.96000000000004
carrefour;;304.8;144.46000000000004
carrefour;;313;117.44000000000003
carrefour;;245.84;110.49000000000004
carrefour;;115.48;110.48000000000002
carrefour;;-1;280.66
carrefour;;188;137.45000000000002
salle;7C
carrefour;;72.49;146.70000000000002
carrefour;;122.99;157.72000000000003
carrefour;;227.65;149.67000000000002
carrefour;;301.9;152.42000000000002
carrefour;;313;119.79000000000002
carrefour;;253.87;110.61000000000001
carrefour;;115.41;106.30000000000001
carrefour;;234.84;132.36
salle;247E
carrefour;;72.49;152.50000000000003
carrefour;;114.29;154.09000000000003
carrefour;;234.57;147.03000000000003
carrefour;;308.29;117.51000000000002
carrefour;;254.24;106.35000000000002
carrefour;;104.32;118.40000000000003
carrefour;;181.68;123.55000000000001
salle;253E
carrefour;;76.46;152.42000000000002
carrefour;;114.43;158.08000000000004
carrefour;;308.22;114.66000000000003
carrefour;;246.65;106.60000000000002
carrefour;;104.39;126.63000000000002
carrefour;;188.08;126.63000000000002
salle;255E
carrefour;;76.45;154.22000000000003
carrefour;;131.9;146.89000000000001
carrefour;;237.71;146.96000000000004
carrefour;;298.31;154.23000000000002
carrefour;;304.8;117.44000000000003
carrefour;;234.36;118.44000000000003
carrefour;;84.51;117.97000000000003
carrefour;;180.74;127.27000000000004
salle;257E
carrefour;;72.48;154.67000000000002
carrefour;;131.9;149.88000000000002
carrefour;;237.64;149.67000000000002
carrefour;;304.3;154.44000000000003
carrefour;;302.83;113.02000000000004
carrefour;;234.3;114.81000000000003
carrefour;;84.66;114.87000000000003
carrefour;;66.08;97.90000000000003
carrefour;;246.76;146.96000000000004
carrefour;;305.16;119.86000000000001
carrefour;;230.34;118.50000000000003
carrefour;;70.77;97.90000000000003
salle;244E
carrefour;;308.65;147.24000000000004
carrefour;;230.23;114.76000000000002
carrefour;;76.14;97.98000000000002
salle;248E
carrefour;;141.88;147.03000000000003
carrefour;;246.69;154.44000000000003
carrefour;ascenseur;308.72;143.89000000000001
carrefour;;303.73;109.81000000000003
carrefour;;218.4;118.25000000000003
carrefour;;76.06;99.60000000000002
carrefour;;141.88;149.67000000000002
carrefour;;255.1;154.23000000000002
carrefour;;308.29;149.52000000000004
carrefour;;218.19;114.41000000000003
carrefour;;70.77;99.35000000000002
salle;11E
carrefour;;73.06;117.32000000000002
carrefour;;150.15;146.96000000000004
carrefour;;255.1;158.37
carrefour;;312.93;147.39000000000001
carrefour;;298.74;109.95000000000002
carrefour;;198.27;118.56000000000003
carrefour;;70.69;110.09000000000003
salle;265E
carrefour;;69.41;117.59000000000003
carrefour;;150.15;149.67000000000002
carrefour;;246.69;157.58000000000004
carrefour;;313.21;144.53000000000003
carrefour;;293.58;117.52000000000004
carrefour;;198.58;114.83000000000001
carrefour;;76.06;110.26000000000002
salle;264E
carrefour;;72.56;112.31000000000003
carrefour;;166.62;147.10000000000002
carrefour;;268.37;147.03000000000003
carrefour;;316.07;147.31000000000003
carrefour;;174;118.52000000000004
salle;12E
carrefour;;66;117.65000000000003
carrefour;;166.76;149.81000000000003
carrefour;;284.48;147.17000000000002
carrefour;;315.99;149.67000000000002
carrefour;;293.46;97.04000000000002
carrefour;;173.93;114.78000000000003
salle;270F
carrefour;ascenseur;37.68;154.38000000000002
carrefour;;58.79;117.75000000000003
carrefour;;174.54;147.31000000000003
;3
carrefour;;312.57;104.52000000000004
carrefour;;77.76;127.78000000000003
carrefour;;138.04;148.62000000000003
carrefour;;263.7;148.89000000000001
carrefour;;327.96;155.69000000000003
carrefour;;263.4;117.36000000000001
carrefour;;90.13;162.55
salle;314B
carrefour;;317.59;104.37000000000003
carrefour;;90.62;125.03000000000003
carrefour;;146.74;148.81000000000003
carrefour;;263.35;156.27000000000004
carrefour;;332.86;155.69000000000003
carrefour;;272.41;117.36000000000001
salle;376F
salle;310B
carrefour;;47.63;136.15000000000003
carrefour;;87.99;119.92000000000002
carrefour;;138.16;155.32000000000002
carrefour;;254.53;155.27000000000004
carrefour;;348.51;155.45000000000005
carrefour;;272.41;113.23000000000002
salle;331C
salle;306B
carrefour;;50.52;136.36
carrefour;;129.09;131.66000000000003
carrefour;;146.79;155.08000000000004
carrefour;;244.74;155.49
carrefour;;351.82;155.38000000000002
carrefour;;263.26;113.38000000000002
salle;370F
salle;304B
carrefour;;50.73;145.05
carrefour;;128.98;148.33
salle;380F
carrefour;;254.63;148.40000000000003
carrefour;;351.82;145.18000000000004
carrefour;;262.96;163.43
salle;375F
salle;305B
carrefour;;47.42;145.05
carrefour;;156.12;148.66000000000003
carrefour;;156.69;154.73000000000002
carrefour;;322.41;163.20000000000005
carrefour;;351.45;135.88000000000002
carrefour;;272.7;163.57000000000002
carrefour;;197.18;134.64000000000001
salle;311B
carrefour;;50.73;155.40000000000003
carrefour;;155.79;131.66000000000003
carrefour;;156.99;158.46000000000004
carrefour;;321.39;119.48000000000002
carrefour;;351.2;125.85000000000002
carrefour;;272.7;167.71000000000004
carrefour;;200.69;132.51000000000002
carrefour;;50.52;161.39000000000004
carrefour;ascenseur;135.9;142.96000000000004
carrefour;;245.35;122.10000000000002
carrefour;;327.84;122.42000000000002
carrefour;;348.39;125.48000000000002
carrefour;;262.96;167.27000000000004
carrefour;;203.92;134.08
carrefour;;47.21;161.81000000000003
carrefour;;70;129.03000000000003
carrefour;;255.14;121.98000000000002
carrefour;;324.54;127.80000000000001
carrefour;;335.79;124.99000000000004
carrefour;;138.17;117.65000000000003
carrefour;;197.73;146.01000000000002
carrefour;;66.54;155.36
carrefour;;69.9;125.77000000000004
carrefour;;323.24;117.26000000000002
carrefour;;332.7;127.93000000000004
carrefour;;332.73;124.99000000000004
carrefour;;130.27;117.82000000000002
carrefour;;200.69;147.67000000000002
carrefour;;66.5;153.36
carrefour;ascenseur;50.39;163.45000000000005
carrefour;;245.7;131.66000000000003
carrefour;;324.17;153.12
carrefour;;327.84;124.99000000000004
carrefour;;129.92;112.84000000000003
carrefour;;204.02;145.36
carrefour;;66.5;158.36
carrefour;;79.42;125.60000000000002
carrefour;;272.51;131.76000000000002
carrefour;;332.73;153.00000000000003
carrefour;;324.42;124.99000000000004
carrefour;;138.17;113.01000000000002
salle;357E
carrefour;;69.08;155.27000000000004
salle;379F
carrefour;ascenseur;265.41;140.45000000000002
carrefour;ascenseur;328.33;152.14000000000004
carrefour;;312.43;125.11000000000001
carrefour;;138.17;163.34000000000003
carrefour;;69.26;158.63000000000002
carrefour;;317.88;117.36000000000001
carrefour;;245.59;148.55
carrefour;;335.79;122.05000000000001
carrefour;;69.96;151.91000000000003
carrefour;;129.41;163.34000000000003
carrefour;;77.89;155.18
carrefour;;146.91;158.23000000000002
carrefour;;272.4;148.55
carrefour;;348.27;122.30000000000001
carrefour;;129.24;167.64000000000004
carrefour;;87.75;160.61
carrefour;;77.8;153.08000000000004
salle;381F
carrefour;;317.51;162.83000000000004
carrefour;;354.63;136.12
carrefour;;138.17;167.46000000000004
carrefour;;156.46;121.90000000000003
carrefour;;85.63;155.14000000000004
carrefour;;145.8;121.90000000000003
carrefour;;254.4;158.55
carrefour;;354.75;145.17000000000002
carrefour;;322.75;104.37000000000003
carrefour;;79.43;104.06000000000003
carrefour;;244.74;158.67000000000002
carrefour;;352.06;158.51000000000002
carrefour;;317.73;106.59000000000003
carrefour;;84.67;103.92000000000002
carrefour;;85.51;163.00000000000003
carrefour;;50.9;125.78000000000003
carrefour;;137.93;125.45000000000002
carrefour;;245.23;124.91000000000003
carrefour;;348.5;158.66000000000003
carrefour;;317.59;173.32000000000002
carrefour;;89.9;103.78000000000003
carrefour;;145.83;125.31000000000003
carrefour;;255.14;125.03000000000003
carrefour;;327.6;158.87
carrefour;;312.27;176.12
carrefour;;89.9;106.61000000000001
salle;377F
carrefour;;146;131.68000000000004
carrefour;;263.33;124.79000000000002
carrefour;;322.9;106.59000000000003
carrefour;;320.84;160.8
carrefour;;317.73;176.27000000000004
carrefour;;84.81;106.33000000000001
carrefour;;67.14;125.78000000000003
carrefour;;156.49;125.35000000000002
carrefour;;254.77;131.76000000000002
salle;378F
carrefour;;323.05;176.27000000000004
carrefour;;84.58;117.32000000000002
salle;315B
carrefour;;67.14;128.03000000000003
carrefour;;137.93;131.68000000000004
carrefour;;263.7;131.64000000000001
carrefour;;312.43;156.06000000000003
carrefour;;323.05;173.61
carrefour;;89.6;117.38000000000002
carrefour;;77.63;125.78000000000003
carrefour;;138.16;142.88000000000002
carrefour;;263.45;140.45000000000002
carrefour;;323.68;155.81000000000003
;4
carrefour;;50.99;124.33000000000001
carrefour;;138.86;166.97000000000003
carrefour;;169.57;128.19000000000003
carrefour;;270.7;111.30000000000001
carrefour;;198.81;157.94000000000003
carrefour;;321.83;173.08000000000004
carrefour;;326.82;120.89000000000001
salle;411B
salle;451C
carrefour;;67.13;124.62000000000003
carrefour;;138.47;124.48000000000002
carrefour;;184.2;128.19000000000003
carrefour;;275.8;117.87000000000003
carrefour;;199.13;153.98000000000002
carrefour;;316.95;123.53000000000003
carrefour;;322.95;123.53000000000003
salle;452C
carrefour;;47.62;134.82000000000002
carrefour;;67.28;126.85000000000002
carrefour;;138.22;118.56000000000003
carrefour;;189.53;128.19000000000003
carrefour;;263.44;139.75000000000003
salle;408B
carrefour;;322.04;154.76000000000002
carrefour;;321.11;118.64000000000001
carrefour;;51.01;134.82000000000002
carrefour;;70;124.66000000000003
carrefour;;125.73;118.43000000000004
carrefour;;197.23;134.33
salle;447C
carrefour;;320.69;160.45000000000005
carrefour;;312.17;123.33000000000001
salle;415B
salle;446C
carrefour;;47.62;143.76000000000002
carrefour;;70.04;128.22000000000003
carrefour;;138.22;114.70000000000002
carrefour;;197.01;124.00000000000003
carrefour;;263.55;153.58000000000004
carrefour;;184.13;150.70000000000002
carrefour;;326.92;154.46000000000004
carrefour;;311.76;104.10000000000002
salle;410B
salle;457C
carrefour;;51.32;143.91000000000003
carrefour;;78.53;124.25000000000003
carrefour;;129.98;114.19000000000003
carrefour;;200.75;124.00000000000003
carrefour;;263.89;160.50000000000003
carrefour;;184.2;154.04000000000002
carrefour;ascenseur;327.12;150.8
carrefour;;316.85;103.69000000000003
salle;418C
salle;453C
carrefour;;50.63;159.36
carrefour;;77.65;126.95000000000002
carrefour;;129.85;111.35000000000002
carrefour;;200.52;120.94000000000003
carrefour;;263.89;164.58000000000004
carrefour;;173.96;153.90000000000003
carrefour;;326.92;157.82000000000002
carrefour;;322.14;103.49000000000004
salle;8C
salle;449C
carrefour;;47.62;159.63000000000002
carrefour;ascenseur;265.48;139.75000000000003
carrefour;;82.53;124.13000000000002
carrefour;;138.22;111.61000000000001
carrefour;;205.06;123.77000000000004
carrefour;;271.83;164.69000000000003
carrefour;;173.82;157.73000000000002
carrefour;;331.7;154.56000000000003
carrefour;;322.24;105.42000000000002
salle;419C
salle;471E
carrefour;ascenseur;50.39;162.25000000000003
carrefour;;86.05;119.19000000000003
carrefour;;145.68;124.48000000000002
carrefour;;205.28;133.28000000000003
carrefour;;272.06;167.41000000000003
carrefour;;169.63;153.76000000000002
carrefour;;332.01;151.81000000000003
carrefour;;317.05;105.83000000000001
salle;431C
salle;13E
carrefour;;55.02;159.32000000000002
carrefour;;91.92;124.01000000000002
carrefour;;145.55;118.82000000000002
carrefour;;219.79;123.66000000000003
carrefour;;263.89;166.96000000000004
carrefour;;169.63;150.70000000000002
carrefour;;347.37;154.87
carrefour;;96.43;121.02000000000004
salle;433C
salle;470E
carrefour;;55.02;161.95000000000005
carrefour;;84.06;116.72000000000003
carrefour;;149.66;118.80000000000001
carrefour;;219.91;128.3
carrefour;;275.68;160.39000000000004
carrefour;;154;153.97000000000003
carrefour;;347.68;157.71000000000004
carrefour;;96.75;124.71000000000004
salle;435C
carrefour;;50.97;154.85000000000002
carrefour;;78.87;103.72000000000003
carrefour;;154.13;118.49000000000004
carrefour;;222.74;123.43000000000004
carrefour;;255.84;153.81000000000003
carrefour;;153.64;157.8
carrefour;;351.13;154.97000000000003
carrefour;;96.75;153.69000000000003
salle;437C
salle;477F
carrefour;;62;154.8
carrefour;;84.3;103.40000000000003
carrefour;;164.03;118.68000000000004
carrefour;;222.52;121.16000000000003
carrefour;;255.84;157.55
carrefour;;145.05;153.33000000000004
carrefour;;351.54;157.61
carrefour;;96.11;158.01000000000002
salle;439C
salle;479F
carrefour;;62;157.72000000000003
carrefour;;89.48;103.64000000000001
carrefour;;165.85;118.61000000000001
carrefour;;234.53;124.00000000000003
carrefour;;234.76;153.81000000000003
carrefour;;144.76;157.88000000000002
carrefour;;351.54;143.78000000000003
carrefour;;89.35;116.72000000000003
salle;443C
salle;481F
carrefour;;67.12;154.69000000000003
carrefour;;89.48;105.90000000000003
carrefour;;149.48;115.96000000000004
carrefour;;234.65;128.42000000000002
carrefour;;234.53;150.52000000000004
carrefour;;306.56;121.17000000000002
carrefour;;353.88;143.78000000000003
carrefour;;85.82;162.21000000000004
salle;441C
salle;480F
carrefour;;67.01;151.76000000000002
carrefour;;84.38;105.90000000000003
carrefour;;154.13;115.90000000000003
carrefour;;239.18;121.16000000000003
carrefour;;234.76;157.67000000000002
carrefour;;304.66;124.97000000000003
carrefour;;351.13;134.93000000000004
carrefour;;214.89;157.85000000000002
carrefour;;322.04;175.11
salle;478F
carrefour;;70;154.66000000000003
carrefour;ascenseur;135.9;142.51000000000002
carrefour;;165.54;115.96000000000004
carrefour;;239.07;123.88000000000002
carrefour;;220.14;153.81000000000003
carrefour;;309.49;123.95000000000002
carrefour;;353.88;135.13000000000002
carrefour;;214.99;153.92000000000002
salle;438C
salle;476F
carrefour;;69.88;150.69000000000003
carrefour;;138.34;142.38000000000002
carrefour;;170.32;115.84000000000003
carrefour;;255.84;124.11000000000001
carrefour;;220.02;150.54000000000002
carrefour;;304.66;154.27000000000004
carrefour;;351.03;124.24000000000004
carrefour;;317.59;117.18000000000004
salle;434C
carrefour;;77.59;154.63000000000002
carrefour;;138.34;153.45000000000005
carrefour;;170.25;118.55000000000001
carrefour;;255.84;121.16000000000003
carrefour;;211.03;154.10000000000002
carrefour;;306.42;157.93
carrefour;;351.24;121.29000000000002
carrefour;;322.48;116.78000000000003
salle;475F
carrefour;;77.59;151.98000000000002
carrefour;;138.34;160.40000000000003
carrefour;;176.15;117.42000000000002
carrefour;;262.65;124.22000000000003
carrefour;;211.29;150.41000000000003
carrefour;;309.42;154.66000000000003
carrefour;;347.68;124.34000000000003
carrefour;;316.9;161.99
salle;432C
carrefour;;77.7;157.89000000000004
carrefour;;125.21;160.53000000000003
carrefour;;164.47;124.22000000000003
carrefour;;262.76;118.55000000000001
carrefour;;203.66;154.16000000000003
carrefour;;311.76;154.76000000000002
carrefour;;347.68;120.58000000000001
carrefour;;321.95;162.55
salle;436C
carrefour;;85.75;154.63000000000002
carrefour;;138.47;164.13000000000002
carrefour;;169.57;124.34000000000003
carrefour;;262.76;114.36000000000001
carrefour;;203.88;145.18000000000004
carrefour;;311.76;175.31000000000003
carrefour;;331.7;123.84000000000003
carrefour;;327.43;123.43000000000004
salle;404B
salle;442C
salle;405B
carrefour;;129.46;164.13000000000002
carrefour;;183.86;124.34000000000003
carrefour;;262.42;111.87000000000003
carrefour;;196.3;145.88000000000002
carrefour;;316.85;175.11
carrefour;;331.91;126.89000000000001
salle;406B
salle;444C
carrefour;;91.83;154.74
carrefour;;129.46;167.22000000000003
carrefour;;189.87;124.45000000000002
carrefour;;271.15;113.79000000000002
carrefour;;196.23;154.19000000000003
;5
carrefour;;327.27;154.37
carrefour;;235.48;117.90000000000003
carrefour;;77.6;126.90000000000003
carrefour;;144.48;163.02000000000004
carrefour;;84.23;116.52000000000004
carrefour;;153.22;160.3
carrefour;;256.95;159.76000000000002
carrefour;;231.1;118.19000000000003
carrefour;;334.59;159.92000000000002
salle;548C
carrefour;;89.36;124.01000000000002
carrefour;;153.51;163.02000000000004
carrefour;;257.05;162.83000000000004
carrefour;;231;115.85000000000002
carrefour;;353.55;160.32000000000002
salle;551C
carrefour;;47.55;159.21000000000004
carrefour;;89.59;121.02000000000004
carrefour;;155.71;160.17000000000002
carrefour;;261.82;160.07000000000002
carrefour;;211.01;118.09000000000003
carrefour;;335.4;162.63000000000002
salle;545C
carrefour;;50;159.66000000000003
carrefour;;78.18;103.62000000000003
carrefour;;155.62;157.95000000000005
carrefour;;272.09;159.65000000000003
carrefour;;210.91;116.04000000000002
carrefour;;342.04;153.96000000000004
salle;538C
carrefour;ascenseur;50.18;162.27000000000004
carrefour;;89.24;103.27000000000004
carrefour;;173.45;160.36
carrefour;;272.24;168.38000000000002
carrefour;;328;117.99000000000004
carrefour;ascenseur;328.22;150.44000000000003
salle;537C
carrefour;;61.35;159.28000000000003
salle;575F
carrefour;;173.57;162.94000000000003
salle;578F
carrefour;;206.33;115.75000000000003
carrefour;;334.69;125.74000000000004
salle;script
carrefour;;61.12;154.55
